date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:53	51249/51249	---MCZ	200	added ('OK')	text/html	etag:W/%222f106602dc169459cca96518c25a0a77%22	https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:26:54	57912/57912	---M--	200	added ('OK')	image/jpeg	etag:%2243d4342c31a71a1383d4693b68acd4f1%22	https://www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/poster-316690_1280.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/poster-316690_1280.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:26:56	47499/47499	---MCZ	200	added ('OK')	text/html	etag:W/%225d17904ba317cb6df04ff12b6e581fba%22	https://www.kiwiinvest.co.nz/investment-insights/changing-the-conversation-in-a-male-dominated-finance-world	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/changing-the-conversation-in-a-male-dominated-finance-world.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:26:59	1923498/1923498	---M--	200	added ('OK')	image/jpeg	etag:%22b68e5b7057b1f541f5f0f6a465a3ac9f%22	https://www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/image-from-rawpixel-id-392216-jpeg.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/image-from-rawpixel-id-392216-jpeg.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:26:59	46556/46556	---MCZ	200	added ('OK')	text/html	etag:W/%228b0a2c93dfb8d3bc728aa0464810825d%22	https://www.kiwiinvest.co.nz/investment-insights/opinion-four-reasons-to-favour-high-yield-bonds	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/opinion-four-reasons-to-favour-high-yield-bonds.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:00	35982/35982	---M--	200	added ('OK')	image/webp	etag:%228ee2fed3efbd99eb4888ff5c2863324f%22	https://www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/chart-data-desk-590011.webp	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/chart-data-desk-590011.webp	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:02	46382/46382	---MCZ	200	added ('OK')	text/html	etag:W/%224cb550ba668aa04bff3cfbf4ebf6400f%22	https://www.kiwiinvest.co.nz/investment-insights/opinion-take-that-moat-out-of-your-eye	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/opinion-take-that-moat-out-of-your-eye.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:03	307665/307665	---M--	200	added ('OK')	image/jpeg	etag:%22247506e8c98bd7084288f07fc4f75f34%22	https://www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/kees-streefkerk-352799-unsplash.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/kees-streefkerk-352799-unsplash.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:05	47235/47235	---MCZ	200	added ('OK')	text/html	etag:W/%22bbf2de237fdc12ca98c1f78a242b88a1%22	https://www.kiwiinvest.co.nz/investment-insights/heres-why-active-management-is-so-important-for-your-investment-strategy	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/heres-why-active-management-is-so-important-for-your-investment-strategy.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:07	958539/958539	---M--	200	added ('OK')	image/jpeg	etag:%22eb037f1d5a331c0d3ace3fc6d5b1ea08%22	https://www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/rawpixel-579241-unsplash.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/rawpixel-579241-unsplash.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:08	43511/43511	---MCZ	200	added ('OK')	text/html	etag:W/%22616e573e2a421e45a245917a54a574d4%22	https://www.kiwiinvest.co.nz/investment-insights/investing-in-an-imperfect-world	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/investing-in-an-imperfect-world.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:10	560530/560530	---M--	200	added ('OK')	image/png	etag:%220a979aa9bca65cbed304946d2421bca5%22	https://www.kiwiinvest.co.nz/hubfs/images/landing-pages/ri-whitepaper-plain.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/images/landing-pages/ri-whitepaper-plain.png	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:12	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:12%20GMT	https://www.kiwiinvest.co.nz/investment-insights/page/generated_global_groups/5481431955.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/page/generated_global_groups/5481431955.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:14	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:14%20GMT	https://www.kiwiinvest.co.nz/investment-insights/page/generated_global_groups/5477551338.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/page/generated_global_groups/5477551338.html	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:18	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:17%20GMT	https://www.kiwiinvest.co.nz/investment-insights/page/POST	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/page/POST	(from https://www.kiwiinvest.co.nz/investment-insights/page/2)
13:27:20	11382/11382	---MCZ	200	added ('OK')	text/html	etag:W/%2224467756b2e3101abdf70696306b68df%22	https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:23	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:22%20GMT	https://www.kiwiinvest.co.nz/investment-insights/generated_global_groups/38257060736.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/generated_global_groups/38257060736.html	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Dec%202020%2000:27:23%20GMT	https://www.kiwiinvest.co.nz/	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/index.html	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:24	58967/58967	---M--	200	added ('OK')	image/png	etag:%22bf7afef6e98766d50833b0654e87dc3f%22	https://www.kiwiinvest.co.nz/hubfs/images/team/blog-authors/nathan-f-125px.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/images/team/blog-authors/nathan-f-125px.png	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:26	44991/44991	---MCZ	200	added ('OK')	text/html	etag:W/%2219902031f5e04b395bde354189e339be%22	https://www.kiwiinvest.co.nz/investment-insights/author/nathan-field	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/nathan-field.html	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:28	16870/16870	---M--	200	added ('OK')	image/jpeg	etag:%22f56490d86e02108f2c475b57b2c1fa4d%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Fertility%26COVID-600px.jpg?width=300&name=Fertility%26COVID-600px.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Fertility&COVID-600px8c4f.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:31	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:30%20GMT	https://www.kiwiinvest.co.nz/investment-insights/generated_global_groups/5481431955.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/generated_global_groups/5481431955.html	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:34	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:33%20GMT	https://www.kiwiinvest.co.nz/investment-insights/generated_global_groups/5477551338.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/generated_global_groups/5477551338.html	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:36	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:36%20GMT	https://www.kiwiinvest.co.nz/investment-insights/POST	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/POST	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust)
13:27:39	10806/10806	---MCZ	200	added ('OK')	text/html	etag:W/%22bdf920e85974c4044771ab3d754b6667%22	https://www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock)
13:27:40	32270/32270	---M--	200	added ('OK')	image/png	etag:%224a9fc090046f09eedddd15c9c8c38101%22	https://www.kiwiinvest.co.nz/hubfs/images/team/blog-authors/frank-b-125px.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/images/team/blog-authors/frank-b-125px.png	(from https://www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock)
13:27:42	42694/42694	---MCZ	200	added ('OK')	text/html	etag:W/%22e8b441b81e10268b63bb368e92ffae4e%22	https://www.kiwiinvest.co.nz/investment-insights/author/frank-braden	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/frank-braden.html	(from https://www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock)
13:27:44	16999/16999	---M--	200	added ('OK')	image/jpeg	etag:%2207faf762569fd5d89ec8ab681cb33e9d%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/WhiteHouseVCapitol.jpg?width=300&name=WhiteHouseVCapitol.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/WhiteHouseVCapitol6c14.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock)
13:27:45	700/700	---MCZ	200	added ('OK')	text/css	etag:W/%22ef28db53909fceace1a7b5ed6f508582%22	https://www.kiwiinvest.co.nz/hs-fs/hub/703880/hub_generated/module_assets/5793009562/1578859966506/module_5793009562_KW_-_Hero_Banner_-_rich_text.min.css	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hub/703880/hub_generated/module_assets/5793009562/1578859966506/module_5793009562_KW_-_Hero_Banner_-_rich_text.min.css	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:48	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:27:47%20GMT	https://www.kiwiinvest.co.nz/generated_global_groups/9244189525.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/generated_global_groups/9244189525.html	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:49	339943/339943	---M--	200	added ('OK')	image/jpeg	etag:%22565132a7bfb579c46575fe4b66414d99%22	https://www.kiwiinvest.co.nz/hubfs/2020ClientGigs-Header-Fullsize-Sep-15-2020-01-44-01-85-AM.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/2020ClientGigs-Header-Fullsize-Sep-15-2020-01-44-01-85-AM.jpg	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:49	7568/7568	---M--	200	added ('OK')	image/png	etag:%220b341a7c812d2b1a547952b772b78fc2%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Team/diana.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Team/diana.png	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:49	6705/6705	---M--	200	added ('OK')	image/png	etag:%22e31916d2674a082ffb7aa4bfddd94dc8%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Team/frank.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Team/frank.png	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:50	10817/10817	---M--	200	added ('OK')	image/png	etag:%225895d14aa222cd80bf2c8037d46a39fd%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Team/steffan.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Team/steffan.png	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:51	2270/2270	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c29bc4404caa1336835c9fcd9a79945%22	https://design-assets.hubspot.com/hubfs/Assets/Paraxify/paraxify.min.js	C:/My%20Web%20Sites/kiwiInvest/design-assets.hubspot.com/hubfs/Assets/Paraxify/paraxify.min.js	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:51	224/224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c52260ce9e777e97aff9f7f63babeb4d%22	https://www.kiwiinvest.co.nz/hs-fs/hub/703880/hub_generated/module_assets/5793009562/1578859966434/module_5793009562_KW_-_Hero_Banner_-_rich_text.min.js	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hub/703880/hub_generated/module_assets/5793009562/1578859966434/module_5793009562_KW_-_Hero_Banner_-_rich_text.min.js	(from https://www.kiwiinvest.co.nz/2020-seminar-updates)
13:27:54	15031/15031	---MCZ	200	added ('OK')	text/html	etag:W/%229aa0bc57b6ab426ab3aa3376a58be8e5%22	https://www.kiwiinvest.co.nz/investment-insights/kiwi-invest-secures-movac-investment?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/kiwi-invest-secures-movac-investment3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/kiwi-invest-secures-movac-investment)
13:27:55	4420/4420	---M--	200	added ('OK')	image/png	etag:%2294d0132f1eaeb4e5be46e80b082013f6%22	https://www.kiwiinvest.co.nz/hubfs/blog-files/contributor-icon.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/blog-files/contributor-icon.png	(from https://www.kiwiinvest.co.nz/investment-insights/kiwi-invest-secures-movac-investment)
13:27:57	43460/43460	---MCZ	200	added ('OK')	text/html	etag:W/%22fdfe95795393ea885115f353fcc96830%22	https://www.kiwiinvest.co.nz/investment-insights/author/contributor	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/contributor.html	(from https://www.kiwiinvest.co.nz/investment-insights/kiwi-invest-secures-movac-investment)
13:27:59	10641/10641	---MCZ	200	added ('OK')	text/html	etag:W/%225ce4facd7ca1da345ff5916d61ae7848%22	https://www.kiwiinvest.co.nz/investment-insights/green-washing-undermines-true-responsible-investment?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/green-washing-undermines-true-responsible-investment3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/green-washing-undermines-true-responsible-investment)
13:27:59	6342/6342	---M--	200	added ('OK')	image/png	etag:%2252b97e839a168128a5221b259469127c%22	https://www.kiwiinvest.co.nz/hubfs/ki-author-logo.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/ki-author-logo.png	(from https://www.kiwiinvest.co.nz/investment-insights/green-washing-undermines-true-responsible-investment)
13:28:01	48157/48157	---MCZ	200	added ('OK')	text/html	etag:W/%22ddf8e845ce8998df64ac118184f2bde2%22	https://www.kiwiinvest.co.nz/investment-insights/author/kiwi-invest	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/kiwi-invest.html	(from https://www.kiwiinvest.co.nz/investment-insights/green-washing-undermines-true-responsible-investment)
13:28:03	7840/7840	---MCZ	200	added ('OK')	text/html	etag:W/%22970ab76d5aea68b514c8a1e19094a860%22	https://www.kiwiinvest.co.nz/investment-insights/rbnz-outlook-remains-dovish?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/rbnz-outlook-remains-dovish3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/rbnz-outlook-remains-dovish)
13:28:04	46371/46371	---M--	200	added ('OK')	image/jpeg	etag:%22274033c1c99d405ae4f69f667459c460%22	https://www.kiwiinvest.co.nz/hubfs/GMI_Assets/Member_Photo/GregH.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/GMI_Assets/Member_Photo/GregH.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/rbnz-outlook-remains-dovish)
13:28:06	43099/43099	---MCZ	200	added ('OK')	text/html	etag:W/%222473309ded6d9a1e1d6202bdd96f5763%22	https://www.kiwiinvest.co.nz/investment-insights/author/greg-hayton	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/greg-hayton.html	(from https://www.kiwiinvest.co.nz/investment-insights/rbnz-outlook-remains-dovish)
13:28:09	10513/10513	---MCZ	200	added ('OK')	text/html	etag:W/%22b4e7db2a7310dd1ce01c2a3637d29017%22	https://www.kiwiinvest.co.nz/investment-insights/how-were-working-to-reduce-the-performance-impact-of-covid-19?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/how-were-working-to-reduce-the-performance-impact-of-covid-193d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/how-were-working-to-reduce-the-performance-impact-of-covid-19)
13:28:10	1214/1214	---M--	200	added ('OK')	image/gif	etag:%225fda9392-4be%22	https://fast.wistia.com/assets/images/blank.gif	C:/My%20Web%20Sites/kiwiInvest/fast.wistia.com/assets/images/blank.gif	(from https://www.kiwiinvest.co.nz/investment-insights/how-were-working-to-reduce-the-performance-impact-of-covid-19)
13:28:12	9728/9728	---MCZ	200	added ('OK')	text/html	etag:W/%2239d2d624d136476568443c768e4a2a81%22	https://www.kiwiinvest.co.nz/investment-insights/turning-ethics-into-action-the-kiwi-way?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/turning-ethics-into-action-the-kiwi-way3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/turning-ethics-into-action-the-kiwi-way)
13:28:13	10762/10762	---M--	200	added ('OK')	image/jpeg	etag:%22c3c311a815b1ed43c85e61ea30011097%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/paintbrush-ri.jpg?width=300&name=paintbrush-ri.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/paintbrush-ri1e3a.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/turning-ethics-into-action-the-kiwi-way)
13:28:13	34802/34802	---MCZ	200	added ('OK')	text/html	etag:W/%220f885d979cb0f1fa3662f9313bb3865d%22	https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy/proxy-voting?hsCtaTracking=664c749a-116e-44f1-9ffb-9b978858954e%7C272f8a76-f782-47b1-808d-11ed7444f0d2	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/our-difference/responsible-investment-policy/proxy-votingceb0.html	(from https://www.kiwiinvest.co.nz/investment-insights/turning-ethics-into-action-the-kiwi-way)
13:28:15	12099/12099	---MCZ	200	added ('OK')	text/html	etag:W/%22ba4d92d47e89348b5778f2d488dbc0dd%22	https://www.kiwiinvest.co.nz/investment-insights/budget-2020-delicate-sound-of-thunder?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/budget-2020-delicate-sound-of-thunder3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/budget-2020-delicate-sound-of-thunder)
13:28:17	205828/205828	---M--	200	added ('OK')	image/png	etag:%225d35cca33d41eb40cd26203586dcd4c8%22	https://www.kiwiinvest.co.nz/hubfs/images/team/Ben-Wilton-round.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/images/team/Ben-Wilton-round.png	(from https://www.kiwiinvest.co.nz/investment-insights/budget-2020-delicate-sound-of-thunder)
13:28:19	42677/42677	---MCZ	200	added ('OK')	text/html	etag:W/%2287a00cb852c5a4530d3343e03fb3402e%22	https://www.kiwiinvest.co.nz/investment-insights/author/benjamin-wilton	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/benjamin-wilton.html	(from https://www.kiwiinvest.co.nz/investment-insights/budget-2020-delicate-sound-of-thunder)
13:28:22	25432/25432	---M--	200	added ('OK')	image/jpeg	etag:%2235cc2309904fc7a159dfad9324d4de0e%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/budget%202020.jpg?width=600&name=budget%202020.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/budget%2020200e25.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/budget-2020-delicate-sound-of-thunder)
13:28:23	28917/28917	---MCZ	200	added ('OK')	text/html	etag:W/%22cdecc21daa09c9d3754d0372fd534fa0%22	https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update)
13:28:27	71987/71987	---M--	200	added ('OK')	image/png	etag:%225ba803b5568e9d81f35c342d72e836ef%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/dow%20jones%2030%20year%20250520.png?width=600&name=dow%20jones%2030%20year%20250520.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/dow%20jones%2030%20year%202505200c4f.png	(from https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update)
13:28:30	31363/31363	---M--	200	added ('OK')	image/png	etag:%226f191fb9adfb0c7b669f0219075f2798%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/dow%20jones%20ytd%20250520.png?width=600&name=dow%20jones%20ytd%20250520.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/dow%20jones%20ytd%202505202f06.png	(from https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update)
13:28:30	22139/22139	---M--	200	added ('OK')	image/jpeg	etag:%223ac8d996960b85c5180f38d27b7f96f3%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/trump%20tweets%203%20april.jpg?width=250&name=trump%20tweets%203%20april.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/trump%20tweets%203%20aprileaad.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update)
13:28:31	30553/30553	---M--	200	added ('OK')	image/jpeg	etag:%2218d93a28c1c17b19479bf821478ad06e%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/euro%20stock%20indexes%201%20april.jpg?width=500&name=euro%20stock%20indexes%201%20april.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/euro%20stock%20indexes%201%20april9c1d.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update)
13:28:32	12100/12100	---M--	200	added ('OK')	image/jpeg	etag:%2299987112e41cfc2d41447cdf127c5360%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/200330%20us%20unemployment%20claims.png?width=450&name=200330%20us%20unemployment%20claims.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/200330%20us%20unemployment%20claims44e0.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/covid-19-regular-market-update)
13:28:34	12527/12527	---MCZ	200	added ('OK')	text/html	etag:W/%2209d2af62999d88cc1935621b93c29574%22	https://www.kiwiinvest.co.nz/investment-insights/what-its-like-to-make-billion-dollar-investment-decisions-during-covid-19?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/what-its-like-to-make-billion-dollar-investment-decisions-during-covid-193d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/what-its-like-to-make-billion-dollar-investment-decisions-during-covid-19)
13:28:36	18317/18317	---MCZ	200	added ('OK')	text/html	etag:W/%22a2c55623dee80be95afbd05df0ff9390%22	https://www.kiwiinvest.co.nz/investment-insights/should-i-panic-and-sell-or-hold-tight?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/should-i-panic-and-sell-or-hold-tight3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/should-i-panic-and-sell-or-hold-tight)
13:28:38	13087/13087	---MCZ	200	added ('OK')	text/html	etag:W/%227f1a1997f778d022eb6aa27bc54fb302%22	https://www.kiwiinvest.co.nz/investment-insights/the-manic-monday-guide-to-market-panic?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/the-manic-monday-guide-to-market-panic3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/the-manic-monday-guide-to-market-panic)
13:28:39	177584/177584	---M--	200	added ('OK')	image/png	etag:%221dd531db45109fd10e817c996205ff12%22	https://www.kiwiinvest.co.nz/hubfs/Simon-1.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Simon-1.png	(from https://www.kiwiinvest.co.nz/investment-insights/the-manic-monday-guide-to-market-panic)
